HORSE,SIDE,TREAT,DATE,STUDY.DAY,STUDY.DAY.TARGET,TEST.TYPE,PARAMETER,MEASURE.NUM,UNIT,VALUE,EXTRA.INFO
1,right,1,06/17/13,60,60,thermography,thermography.1,2,C,32.7
1,left,0,07/19/13,91,90,thermography,thermography.1,1,C,32
1,right,1,07/19/13,91,90,thermography,thermography.1,1,C,32
1,left,0,04/20/13,-3,0,goniometry,goniometry.1,1,degr.,23
1,right,1,04/20/13,-3,0,goniometry,goniometry.1,1,degr.,21
1,left,0,04/25/13,2,2,goniometry,goniometry.1,1,degr.,29
1,right,1,04/25/13,2,2,goniometry,goniometry.1,1,degr.,28
1,left,0,04/27/13,4,4,goniometry,goniometry.1,1,degr.,21
1,right,1,04/27/13,4,4,goniometry,goniometry.1,1,degr.,20
1,left,0,04/29/13,6,6,goniometry,goniometry.1,1,degr.,20
1,right,1,04/29/13,6,6,goniometry,goniometry.1,1,degr.,18
1,left,0,05/07/13,14,14,goniometry,goniometry.1,1,degr.,23
1,right,1,05/07/13,14,14,goniometry,goniometry.1,1,degr.,21
1,left,0,05/24/13,31,30,goniometry,goniometry.1,1,degr.,23
1,right,1,05/24/13,31,30,goniometry,goniometry.1,1,degr.,20
1,left,0,06/18/13,60,60,goniometry,goniometry.1,1,degr.,25
1,right,1,06/18/13,60,60,goniometry,goniometry.1,1,degr.,24
1,left,0,07/19/13,91,90,goniometry,goniometry.1,1,degr.,23
1,right,1,07/19/13,91,90,goniometry,goniometry.1,1,degr.,21
1,left,0,04/20/13,-3,0,circumference,circumference.1,1,cm,33.4
1,right,1,04/20/13,-3,0,circumference,circumference.1,1,cm,33.8
1,left,0,04/25/13,2,2,circumference,circumference.1,1,cm,34.3
1,right,1,04/25/13,2,2,circumference,circumference.1,1,cm,35.2
1,left,0,04/27/13,4,4,circumference,circumference.1,1,cm,33.1
1,right,1,04/27/13,4,4,circumference,circumference.1,1,cm,35.2
1,left,0,04/29/13,6,6,circumference,circumference.1,1,cm,34
1,right,1,04/29/13,6,6,circumference,circumference.1,1,cm,34.5
1,left,0,05/07/13,14,14,circumference,circumference.1,1,cm,34.3
1,right,1,05/07/13,14,14,circumference,circumference.1,1,cm,34.5
1,left,0,05/24/13,31,30,circumference,circumference.1,1,cm,33.5
1,right,1,05/24/13,31,30,circumference,circumference.1,1,cm,33.8
1,left,0,06/18/13,60,60,circumference,circumference.1,1,cm,33.6
